city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,will_change_career
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,,,1,4,1
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,>4,50,0
city_152,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0,56,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,1,82,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,90,0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,Humanities,>20,<10,NGO,>4,88,0
city_103,0.92,,No relevent experience,no_enrollment,,,4,,,,46,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,1,28,1
city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,56,0
city_55,0.7390000000000001,Male,No relevent experience,Full time course,Masters,STEM,5,,,1,50,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,29,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,36,0
city_136,0.897,Male,Has relevent experience,Part time course,Masters,STEM,16,1000-4999,Pvt Ltd,1,19,0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,,2,54,0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,5,,,0,35,0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,4,44,1
city_23,0.899,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,0,28,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,55,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,,,1,148,1
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,2,19,0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,20,50-99,,1,16,1
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,7,,,1,112,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,3,65,1
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,10,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,76,1
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,68,1
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,4,0
city_21,0.624,Female,Has relevent experience,no_enrollment,,,5,,,1,39,0
city_54,0.856,Male,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,>4,18,1
city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,No Major,2,,,1,7,1
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,4,<10,Pvt Ltd,1,45,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,106,0
city_103,0.92,Male,Has relevent experience,,Graduate,Humanities,>20,100-500,NGO,1,2,0
city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,4,,,0,87,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,92,0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,25,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,88,0
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,26,1
city_104,0.924,Male,No relevent experience,no_enrollment,Masters,STEM,11,100-500,,1,8,0
city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,3,,,0,39,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,1000-4999,Pvt Ltd,3,157,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,72,0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,7,,,1,290,1
city_142,0.727,Male,Has relevent experience,,Graduate,STEM,6,,,1,122,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,48,1
city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,,8,,,2,214,0
city_114,0.926,,No relevent experience,no_enrollment,Primary School,,5,,,0,19,0
city_123,0.738,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,50,1
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,>4,28,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,,1,49,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,1,107,0
city_36,0.893,Male,No relevent experience,Full time course,Masters,STEM,7,500-999,Public Sector,1,35,0
city_74,0.579,Male,No relevent experience,,,,1,,,1,4,0
city_102,0.804,,No relevent experience,,Graduate,STEM,8,100-500,Pvt Ltd,1,16,1
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,15,50-99,Funded Startup,2,8,0
city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,26,1
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,<1,,,0,23,0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,10,50-99,Pvt Ltd,1,31,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0,2,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,,,>4,43,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,100,0
city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,57,0
city_114,0.926,,No relevent experience,no_enrollment,Graduate,STEM,14,Oct-49,Pvt Ltd,1,198,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,50,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,,,1,8,0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Funded Startup,2,8,0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,19,10000+,Pvt Ltd,>4,21,0
city_21,0.624,Male,Has relevent experience,no_enrollment,,,7,,,1,272,1
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,9,,,0,20,0
city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,Oct-49,Funded Startup,4,144,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,80,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,55,0
city_21,0.624,,No relevent experience,Part time course,Masters,STEM,1,5000-9999,Pvt Ltd,1,55,1
city_102,0.804,Other,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,3,37,1
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,31,0
city_21,0.624,,Has relevent experience,,Graduate,STEM,14,,,>4,154,1
city_21,0.624,,No relevent experience,Full time course,Masters,STEM,2,,,0,134,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,4,22,0
city_36,0.893,,No relevent experience,no_enrollment,Masters,Other,9,10000+,Pvt Ltd,4,14,0
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,30,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Funded Startup,>4,77,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,40,1
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,Oct-49,Pvt Ltd,1,218,0
city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,,1,117,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,50-99,Pvt Ltd,2,11,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,41,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,0,21,0
city_71,0.884,,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,15,0
city_65,0.802,,No relevent experience,no_enrollment,High School,,<1,,,0,35,0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,Oct-49,Early Stage Startup,1,16,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Public Sector,1,15,0
city_36,0.893,Male,No relevent experience,Full time course,High School,,2,100-500,Pvt Ltd,1,30,0
city_27,0.848,,No relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,1,60,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,3,14,0
city_142,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,8,,,3,168,1
city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,8,0
city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,5000-9999,NGO,3,65,0
city_136,0.897,,Has relevent experience,Part time course,Masters,STEM,4,<10,Funded Startup,1,105,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,43,0
city_41,0.8270000000000001,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,16,0
city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,,131,0
city_103,0.92,Male,No relevent experience,Full time course,High School,,9,,,0,55,1
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,11,,,2,33,1
city_149,0.6890000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,3,30,0
city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,28,0
city_104,0.924,,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,19,0
city_1,0.847,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,59,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,106,0
city_71,0.884,,Has relevent experience,Full time course,Graduate,STEM,8,,,,39,0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,26,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,2,0
city_43,0.516,Female,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,46,1
city_89,0.925,Female,No relevent experience,Full time course,Graduate,STEM,4,,,0,19,1
city_42,0.563,,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,0,54,1
city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,1,Oct-49,Pvt Ltd,1,64,1
city_160,0.92,,Has relevent experience,Full time course,Masters,STEM,8,,Public Sector,>4,35,0
city_145,0.555,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Pvt Ltd,1,25,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Funded Startup,2,14,0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,3,,,0,74,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,72,0
city_102,0.804,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0,62,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,5,1
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,26,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,74,0
city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,4,66,1
city_103,0.92,Female,Has relevent experience,Full time course,Graduate,STEM,7,50-99,NGO,4,157,1
city_158,0.7659999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,112,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,88,1
city_59,0.775,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,96,1
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,8,,,1,19,1
city_16,0.91,Female,No relevent experience,no_enrollment,Masters,Business Degree,>20,,,1,63,1
city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,4,53,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,1
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,54,0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,9,10000+,Pvt Ltd,2,106,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,16,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,,2,45,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,Oct-49,Pvt Ltd,1,2,0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,8,<10,Early Stage Startup,1,166,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,96,0
city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,2,112,0
city_10,0.895,Male,No relevent experience,Full time course,Masters,STEM,10,100-500,Public Sector,2,94,0
city_75,0.939,Male,No relevent experience,no_enrollment,High School,,19,,,>4,56,0
city_102,0.804,Other,No relevent experience,Full time course,High School,,2,10000+,Pvt Ltd,2,15,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,1,15,0
city_21,0.624,,No relevent experience,Full time course,High School,,7,,,,76,0
city_160,0.92,Male,No relevent experience,no_enrollment,High School,,4,,,0,37,0
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,NGO,2,11,0
city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,5,Oct-49,Public Sector,1,31,0
city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,14,Oct-49,Pvt Ltd,>4,30,0
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,,1,56,0
city_138,0.836,,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,130,0
city_102,0.804,Male,No relevent experience,Full time course,High School,,8,,,1,64,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,62,0
city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,104,1
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,0,60,0
city_67,0.855,Male,No relevent experience,no_enrollment,,,2,,,1,130,0
city_76,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,3,48,0
city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,1,68,1
city_100,0.887,,No relevent experience,Full time course,High School,,9,,,0,13,0
city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,1,12,0
city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,1,18,1
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,NGO,1,39,1
city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Early Stage Startup,,109,0
city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,12,,,0,57,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,18,100-500,Early Stage Startup,>4,166,0
city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,5,,,1,188,1
city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,2,152,0
city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,4,86,0
city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,162,1
city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,,134,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,4,99,1
city_61,0.913,,Has relevent experience,no_enrollment,Masters,Arts,4,500-999,Pvt Ltd,1,194,0
city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,121,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,9,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,56,1
city_28,0.939,,Has relevent experience,no_enrollment,High School,,6,50-99,Pvt Ltd,,2,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,NGO,2,56,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,>4,46,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,12,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,1,32,0
city_33,0.4479999999999999,,No relevent experience,Full time course,Graduate,STEM,2,,,0,43,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,3,42,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,,3,6,0
city_16,0.91,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,0,35,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,1,117,0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,52,1
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,6,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,14,1000-4999,Pvt Ltd,>4,80,0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,NGO,1,74,0
city_149,0.6890000000000001,,No relevent experience,,,,4,,,0,8,0
city_101,0.5579999999999999,Male,No relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,109,1
city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,,1,28,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,Pvt Ltd,2,81,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,190,0
city_27,0.848,,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,51,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,68,1
city_24,0.698,,No relevent experience,no_enrollment,High School,,<1,,,1,42,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,,,3,6,1
city_103,0.92,,No relevent experience,no_enrollment,,,9,1000-4999,NGO,>4,13,0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,85,0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,1,6,0
city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,0,51,1
city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,2,50-99,Funded Startup,1,13,0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,26,0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,,1,,,,69,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,1,4,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,22,0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,>20,,,1,83,1
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,<1,,,0,77,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,>4,106,0
city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,9,50-99,,1,50,0
